"",startCity,lastCity,Company,AirlineCode,StartDrome,ArriveDrome,StartTime,ArriveTime,Mode,AirlineStop,Week
"",SIA,CAN,中国南方航空(集团)公司,CZ3218,咸阳机场,新白云国际机场,15:15,17:30,JET,0,246
"",SIA,CAN,中国南方航空(集团)公司,CZ3204,咸阳机场,新白云国际机场,15:15,17:30,JET,0,135日
"",SIA,CAN,中国南方航空(集团)公司,CZ3212,咸阳机场,新白云国际机场,17:35,20:05,757,0,245日
"",SIA,CAN,中国南方航空(集团)公司,CZ3202,咸阳机场,新白云国际机场,19:55,22:25,JET,0,123456日
"",SIA,CGQ,中国南方航空(集团)公司,CZ6570,咸阳机场,长春龙嘉国际机场,20:00,23:55,JET,0,15
"",SIA,CGQ,中国南方航空(集团)公司,CZ6254,咸阳机场,长春龙嘉国际机场,22:05,00:30,319,0,246
"",SIA,CKG,四川航空股份有限公司,3U8806,咸阳机场,江北国际机场,16:25,17:20,319,0,123456日
"",SIA,CSX,中国南方航空(集团)公司,CZ3762,咸阳机场,黄花机场,13:00,14:30,738,0,123456日
"",SIA,CSX,中国南方航空(集团)公司,CZ3710,咸阳机场,黄花机场,14:25,16:00,320,0,135日
"",SIA,CSX,中国南方航空(集团)公司,CZ3224,咸阳机场,黄花机场,14:25,15:55,320,0,246
"",SIA,CTU,四川航空股份有限公司,3U8802,咸阳机场,双流国际机场,09:35,10:50,321,0,246
"",SIA,CTU,中国南方航空(集团)公司,CZ6433,咸阳机场,双流国际机场,11:00,11:55,321,0,123456日
"",SIA,CTU,中国南方航空(集团)公司,CZ6249,咸阳机场,双流国际机场,12:55,15:20,319,0,246
"",SIA,CTU,四川航空股份有限公司,3U8804,咸阳机场,双流国际机场,16:30,17:45,319,0,123456日
"",SIA,CTU,中国国际航空公司,CA4202,咸阳机场,双流国际机场,16:50,18:10,319,0,15日
"",SIA,CTU,中国南方航空(集团)公司,CZ6255,咸阳机场,双流国际机场,18:00,19:15,JET,0,135日
"",SIA,CTU,中国南方航空(集团)公司,CZ3443,咸阳机场,双流国际机场,18:00,19:15,320,0,135日
"",SIA,CTU,中国南方航空(集团)公司,CZ6401,咸阳机场,双流国际机场,21:30,22:45,M90,0,123456日
"",SIA,DLC,中国南方航空(集团)公司,CZ6434,咸阳机场,周水子机场,15:05,17:10,321,0,123456日
"",SIA,DLC,中国南方航空(集团)公司,CZ6424,咸阳机场,周水子机场,19:40,22:50,319,0,246
"",SIA,DQA,中国南方航空(集团)公司,CZ6250,咸阳机场,大庆萨尔图机场,17:55,21:00,319,0,246
"",SIA,DSN,中国南方航空(集团)公司,CZ6989,咸阳机场,鄂尔多斯机场,16:45,17:50,320,0,123456日
"",SIA,HFE,中国南方航空(集团)公司,CZ6305,咸阳机场,骆岗机场,12:45,14:25,73G,0,245日
"",SIA,HGH,中国国际航空公司,CA1778,咸阳机场,萧山国际机场,14:45,16:40,319,0,123456日
"",SIA,HRB,中国南方航空(集团)公司,CZ6264,咸阳机场,太平机场,20:15,00:15,M90,0,26
"",SIA,HRB,中国南方航空(集团)公司,CZ6256,咸阳机场,太平机场,21:40,00:20,JET,0,135日
"",SIA,HRB,中国南方航空(集团)公司,CZ3444,咸阳机场,太平机场,21:40,00:20,320,0,135日
"",SIA,INC,中国国际航空公司,CA1777,咸阳机场,河东机场,10:45,11:50,319,0,123456日
"",SIA,INC,中国南方航空(集团)公司,CZ3709,咸阳机场,河东机场,10:50,11:55,320,0,135日
"",SIA,INC,中国南方航空(集团)公司,CZ3217,咸阳机场,河东机场,11:25,12:30,JET,0,246
"",SIA,INC,中国南方航空(集团)公司,CZ3225,咸阳机场,河东机场,19:50,20:50,320,0,123456日
"",SIA,KMG,海航集团祥鹏航空公司,8L9926,咸阳机场,巫家坝国际机场,18:55,21:05,737,0,123456日
"",SIA,KWE,中国国际航空公司,CA4963,咸阳机场,龙洞堡机场,09:55,11:25,738,0,123456日
"",SIA,KWE,中国南方航空(集团)公司,CZ3276,咸阳机场,龙洞堡机场,12:15,13:55,738,0,123456日
"",SIA,KWE,中国国际航空公司,CA4733,咸阳机场,龙洞堡机场,17:20,18:55,CR7,0,123456日
"",SIA,KWE,中国南方航空(集团)公司,CZ6376,咸阳机场,龙洞堡机场,21:20,22:15,73G,0,123456日
"",SIA,KWL,中国国际航空公司,CA1225,咸阳机场,两江国际机场,18:25,20:10,738,0,123456日
"",SIA,KWL,中国南方航空(集团)公司,CZ6376,咸阳机场,两江国际机场,21:20,23:55,73G,0,123456日
"",SIA,LHW,中国南方航空(集团)公司,CZ3223,咸阳机场,中川机场,10:50,11:50,320,0,246
"",SIA,NNG,中国南方航空(集团)公司,CZ3276,咸阳机场,吴圩机场,12:15,15:25,738,0,123456日
"",SIA,SHA,中国国际航空公司,CA1215,咸阳机场,浦东国际机场,10:10,12:00,738,0,123456日
"",SIA,SHA,中国南方航空(集团)公司,CZ6438,咸阳机场,浦东国际机场,10:40,12:55,738,0,123456日
"",SIA,SHA,中国南方航空(集团)公司,CZ5027,咸阳机场,浦东国际机场,12:00,14:00,JET,0,135日
"",SIA,SHA,中国国际航空公司,CA3136,咸阳机场,浦东国际机场,13:00,14:50,738,0,123456日
"",SIA,SHA,中国国际航空公司,CA3138,咸阳机场,浦东国际机场,14:00,16:05,738,0,123456日
"",SIA,SHA,中国南方航空(集团)公司,CZ5031,咸阳机场,浦东国际机场,17:00,18:50,JET,0,123456日
"",SIA,SHE,中国南方航空(集团)公司,CZ6402,咸阳机场,桃仙机场,10:35,13:00,M90,0,123456日
"",SIA,SHE,中国南方航空(集团)公司,CZ6470,咸阳机场,桃仙机场,12:50,16:05,JET,0,123456日
"",SIA,SJW,中国南方航空(集团)公司,CZ6264,咸阳机场,正定国际机场,20:15,21:25,M90,0,26
"",SIA,SWA,中国南方航空(集团)公司,CZ3890,咸阳机场,外砂机场,20:20,23:40,733,0,35日
"",SIA,SYX,中国南方航空(集团)公司,CZ6987,咸阳机场,凤凰国际机场,21:10,23:55,73G,0,123456日
"",SIA,SZX,中国南方航空(集团)公司,CZ3226,咸阳机场,宝安国际机场,10:20,13:00,320,0,123456日
"",SIA,SZX,中国南方航空(集团)公司,CZ3214,咸阳机场,宝安国际机场,12:30,15:05,320,0,123456日
"",SIA,SZX,中国南方航空(集团)公司,CZ6990,咸阳机场,宝安国际机场,20:20,22:40,320,0,123456日
"",SIA,TAO,中国南方航空(集团)公司,CZ6424,咸阳机场,流亭机场,19:40,21:15,319,0,246
"",SIA,TAO,中国南方航空(集团)公司,CZ6570,咸阳机场,流亭机场,20:00,21:50,JET,0,15
"",SIA,TAO,中国国际航空公司,CA4734,咸阳机场,流亭机场,21:50,23:25,CR7,0,123456日
"",SIA,TNA,中国国际航空公司,CA4964,咸阳机场,遥墙机场,14:30,16:05,738,0,123456日
"",SIA,TNA,中国南方航空(集团)公司,CZ6959,咸阳机场,遥墙机场,14:40,16:10,73G,0,123456日
"",SIA,TYN,中国南方航空(集团)公司,CZ6470,咸阳机场,太原武宿机场,12:50,13:45,JET,0,123456日
"",SIA,URC,中国南方航空(集团)公司,CZ6988,咸阳机场,地窝堡国际机场,12:55,16:20,73G,0,123456日
"",SIA,URC,海航集团祥鹏航空公司,8L7810,咸阳机场,地窝堡国际机场,17:15,20:50,738,0,123456日
"",SIA,URC,中国南方航空(集团)公司,CZ6306,咸阳机场,地窝堡国际机场,17:55,21:20,73G,0,25日
"",SIA,URC,中国南方航空(集团)公司,CZ6940,咸阳机场,地窝堡国际机场,18:15,21:45,JET,0,123456日
"",SIA,URC,海航集团祥鹏航空公司,8L7814,咸阳机场,地窝堡国际机场,19:10,22:35,738,0,123456日
"",SIA,URC,中国南方航空(集团)公司,CZ6960,咸阳机场,地窝堡国际机场,20:10,23:25,73G,0,123456日
"",SIA,WUH,中国南方航空(集团)公司,CZ6939,咸阳机场,天河机场,13:55,15:00,73G,0,123456日
"",SIA,WUH,中国南方航空(集团)公司,CZ3890,咸阳机场,天河机场,20:20,21:20,733,0,35日
"",SIA,XNN,中国南方航空(集团)公司,CZ3203,咸阳机场,曹家堡机场,11:15,12:35,757,0,135日
"",SIA,YNJ,中国南方航空(集团)公司,CZ6254,咸阳机场,朝阳川机场,22:05,01:55,319,0,246
"",SIA,ZUH,中国南方航空(集团)公司,CZ3762,咸阳机场,三灶机场,13:00,16:30,738,0,123456日
"",SJW,CAN,中国南方航空(集团)公司,CZ3132,正定国际机场,新白云国际机场,11:45,14:25,319,0,123456日
"",SJW,CGO,四川航空股份有限公司,3U8880,正定国际机场,新郑机场,14:50,15:40,ERJ,0,123456日
"",SJW,CGQ,四川航空股份有限公司,3U8877,正定国际机场,长春龙嘉国际机场,10:50,12:35,320,0,246
"",SJW,CKG,四川航空股份有限公司,3U8870,正定国际机场,江北国际机场,14:50,17:05,ERJ,0,123456日
"",SJW,CKG,四川航空股份有限公司,3U8880,正定国际机场,江北国际机场,14:50,18:00,ERJ,0,123456日
"",SJW,CTU,四川航空股份有限公司,3U8878,正定国际机场,双流国际机场,15:40,18:00,320,0,246
"",SJW,CTU,鹰联航空公司,EU2726,正定国际机场,双流国际机场,18:30,21:00,319,0,123456日
"",SJW,CTU,四川航空股份有限公司,3U9726,正定国际机场,双流国际机场,18:30,21:00,319,0,123456日
"",SJW,DLC,中国南方航空(集团)公司,CZ6953,正定国际机场,周水子机场,14:50,15:55,73G,0,1356
"",SJW,DSN,四川航空股份有限公司,3U8869,正定国际机场,鄂尔多斯机场,11:40,12:40,ERJ,0,123456日
"",SJW,HFE,中国国际航空公司,CA4958,正定国际机场,骆岗机场,12:05,13:30,733,0,245日
"",SJW,HRB,中国南方航空(集团)公司,CZ6272,正定国际机场,太平机场,20:50,22:40,320,0,135
"",SJW,HRB,中国南方航空(集团)公司,CZ6264,正定国际机场,太平机场,22:15,00:15,M90,0,26
"",SJW,SHA,上海航空公司,FM5154,正定国际机场,虹桥国际机场,08:10,09:55,737,0,123456日
"",SJW,SHA,上海航空公司,FM5152,正定国际机场,虹桥国际机场,18:50,20:35,737,0,5日
"",SJW,SIA,中国南方航空(集团)公司,CZ6263,正定国际机场,咸阳机场,18:05,19:15,M90,0,26
"",SJW,SYX,中国南方航空(集团)公司,CZ6271,正定国际机场,凤凰国际机场,11:35,15:30,320,0,135
"",SJW,SZX,中国南方航空(集团)公司,CZ3680,正定国际机场,宝安国际机场,16:00,18:40,320,0,246
"",SJW,URC,中国南方航空(集团)公司,CZ6954,正定国际机场,地窝堡国际机场,18:55,23:00,73G,0,1356
"",SJW,XMN,中国国际航空公司,CA4958,正定国际机场,高崎国际机场,12:05,15:25,733,0,245日
"",SWA,BJS,中国南方航空(集团)公司,CZ3861,外砂机场,首都国际机场,13:20,16:15,738,0,123456日
"",SWA,BJS,中国国际航空公司,CA1348,外砂机场,首都国际机场,15:50,18:45,738,0,123456日
"",SWA,CAN,中国南方航空(集团)公司,CZ3891,外砂机场,新白云国际机场,07:50,08:40,733,0,123456日
"",SWA,CAN,中国南方航空(集团)公司,CZ3893,外砂机场,新白云国际机场,10:00,10:50,733,0,123456日
"",SWA,CAN,中国南方航空(集团)公司,CZ3895,外砂机场,新白云国际机场,12:00,12:45,733,0,123456日
"",SWA,CAN,中国南方航空(集团)公司,CZ3887,外砂机场,新白云国际机场,14:30,15:20,733,0,123456日
"",SWA,CAN,中国南方航空(集团)公司,CZ3581,外砂机场,新白云国际机场,16:25,17:25,733,0,123456日
"",SWA,CAN,中国南方航空(集团)公司,CZ3857,外砂机场,新白云国际机场,18:00,18:45,733,0,123456日
"",SWA,CAN,中国南方航空(集团)公司,CZ3897,外砂机场,新白云国际机场,20:50,21:40,738,0,123456日
"",SWA,CGO,中国南方航空(集团)公司,CZ6875,外砂机场,新郑机场,16:10,19:40,733,0,246
"",SWA,CKG,中国南方航空(集团)公司,CZ3859,外砂机场,江北国际机场,08:20,11:35,733,0,1246
"",SWA,CSX,中国南方航空(集团)公司,CZ3865,外砂机场,黄花机场,16:35,18:05,JET,0,2456日
"",SWA,CTU,中国南方航空(集团)公司,CZ3865,外砂机场,双流国际机场,16:35,20:10,JET,0,2456日
"",SWA,KHN,中国南方航空(集团)公司,CZ6875,外砂机场,昌北机场,16:10,17:30,733,0,246
"",SWA,KMG,中国南方航空(集团)公司,CZ3863,外砂机场,巫家坝国际机场,16:40,20:10,JET,0,12346
"",SWA,KWL,中国南方航空(集团)公司,CZ3859,外砂机场,两江国际机场,08:20,09:45,733,0,1246
"",SWA,NGB,中国南方航空(集团)公司,CZ3855,外砂机场,栎社机场,07:50,09:20,738,0,246
"",SWA,NNG,中国南方航空(集团)公司,CZ3863,外砂机场,吴圩机场,16:40,18:15,JET,0,12346
"",SWA,SHA,中国南方航空(集团)公司,CZ3851,外砂机场,虹桥国际机场,09:20,10:55,733,0,123456日
"",SWA,SHA,上海航空公司,FM5356,外砂机场,虹桥国际机场,14:45,16:30,733,0,123456日
"",SWA,SHA,中国南方航空(集团)公司,CZ3853,外砂机场,浦东国际机场,20:15,22:00,733,0,123456日
"",SWA,SIA,中国南方航空(集团)公司,CZ3889,外砂机场,咸阳机场,15:40,19:20,733,0,35日
"",SWA,TAO,中国南方航空(集团)公司,CZ3855,外砂机场,流亭机场,07:50,11:40,738,0,246
"",SWA,WUH,中国南方航空(集团)公司,CZ3889,外砂机场,天河机场,15:40,17:10,733,0,35日
"",SWA,YIW,中国南方航空(集团)公司,CZ3881,外砂机场,义乌机场,08:30,09:45,733,0,123456日
"",SYM,KMG,海航集团祥鹏航空公司,8L9998,思茅机场,巫家坝国际机场,21:20,22:00,737,0,123456日
"",SYM,KMG,海航集团祥鹏航空公司,8L9998,思茅机场,巫家坝国际机场,21:20,22:00,737,0,123456日
"",SYX,BHY,鹰联航空公司,EU2720,凤凰国际机场,福城机场,16:00,17:00,319,0,135日
"",SYX,BJS,中国南方航空(集团)公司,CZ6711,凤凰国际机场,首都国际机场,08:20,12:10,321,0,123456日
"",SYX,BJS,上海航空公司,FM2278,凤凰国际机场,南苑机场,12:30,15:45,738,0,123456日
"",SYX,BJS,中国国际航空公司,CA1370,凤凰国际机场,首都国际机场,13:10,16:30,JET,0,123456日
"",SYX,BJS,中国南方航空(集团)公司,CZ6717,凤凰国际机场,首都国际机场,13:50,18:00,321,0,123456日
"",SYX,BJS,中国南方航空(集团)公司,CZ6715,凤凰国际机场,首都国际机场,18:10,22:00,321,0,123456日
"",SYX,BJS,中国南方航空(集团)公司,CZ6713,凤凰国际机场,首都国际机场,19:50,23:40,321,0,123456日
"",SYX,BJS,上海航空公司,FM2282,凤凰国际机场,南苑机场,19:55,23:05,738,0,123456日
"",SYX,BJS,中国国际航空公司,CA1346,凤凰国际机场,首都国际机场,20:25,23:55,JET,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6731,凤凰国际机场,新白云国际机场,07:00,08:20,JET,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6733,凤凰国际机场,新白云国际机场,09:05,10:20,320,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6747,凤凰国际机场,新白云国际机场,10:00,11:20,738,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6737,凤凰国际机场,新白云国际机场,13:00,14:20,320,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6735,凤凰国际机场,新白云国际机场,15:35,16:55,733,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6739,凤凰国际机场,新白云国际机场,17:00,18:25,320,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6745,凤凰国际机场,新白云国际机场,19:10,20:30,320,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6741,凤凰国际机场,新白云国际机场,21:10,22:25,319,0,123456日
"",SYX,CAN,中国南方航空(集团)公司,CZ6743,凤凰国际机场,新白云国际机场,21:45,23:05,320,0,123456日
"",SYX,CGO,中国南方航空(集团)公司,CZ6400,凤凰国际机场,新郑机场,08:00,12:00,733,0,123456日
"",SYX,CGO,中国南方航空(集团)公司,CZ6359,凤凰国际机场,新郑机场,10:00,12:50,733,0,123456日
"",SYX,CGO,中国国际航空公司,CA4616,凤凰国际机场,新郑机场,15:05,18:05,733,0,136
"",SYX,CGQ,中国南方航空(集团)公司,CZ6466,凤凰国际机场,长春龙嘉国际机场,14:50,20:30,JET,0,12346
"",SYX,CKG,中国南方航空(集团)公司,CZ8112,凤凰国际机场,江北国际机场,21:00,23:00,320,0,123456日
"",SYX,CKG,四川航空股份有限公司,3U8716,凤凰国际机场,江北国际机场,22:00,00:05,320,0,123456日
"",SYX,CSX,中国南方航空(集团)公司,CZ6846,凤凰国际机场,黄花机场,08:30,11:30,320,0,123456日
"",SYX,CSX,中国南方航空(集团)公司,CZ3639,凤凰国际机场,黄花机场,12:00,14:00,320,0,123456日
"",SYX,CSX,中国南方航空(集团)公司,CZ6466,凤凰国际机场,黄花机场,14:50,16:45,JET,0,12346
"",SYX,CTU,四川航空股份有限公司,3U8758,凤凰国际机场,双流国际机场,21:40,00:05,320,0,123456日
"",SYX,CTU,四川航空股份有限公司,3U8756,凤凰国际机场,双流国际机场,22:40,01:05,320,0,123456日
"",SYX,CTU,中国国际航空公司,CA4376,凤凰国际机场,双流国际机场,23:20,01:55,JET,0,123456日
"",SYX,CTU,鹰联航空公司,EU2212,凤凰国际机场,双流国际机场,23:30,01:40,319,0,123456日
"",SYX,DDG,中国南方航空(集团)公司,CZ6755,凤凰国际机场,浪头机场,07:45,15:20,320,0,1246
"",SYX,DLC,中国南方航空(集团)公司,CZ6725,凤凰国际机场,周水子机场,09:20,13:25,73G,0,26
"",SYX,DLC,中国南方航空(集团)公司,CZ6900,凤凰国际机场,周水子机场,15:25,21:05,319,0,135日
"",SYX,DQA,中国南方航空(集团)公司,CZ6725,凤凰国际机场,大庆萨尔图机场,09:20,15:55,73G,0,26
"",SYX,FOC,中国国际航空公司,CA1178,凤凰国际机场,长乐机场,13:20,15:15,733,0,123456日
"",SYX,HGH,中国南方航空(集团)公司,CZ6757,凤凰国际机场,萧山国际机场,08:00,11:55,320,0,123456日
"",SYX,HGH,中国南方航空(集团)公司,CZ3639,凤凰国际机场,萧山国际机场,12:00,16:05,320,0,123456日
"",SYX,HGH,中国南方航空(集团)公司,CZ6759,凤凰国际机场,萧山国际机场,12:10,15:00,320,0,1345日
"",SYX,HGH,鹰联航空公司,EU2208,凤凰国际机场,萧山国际机场,15:15,17:55,320,0,123456日
"",SYX,HGH,中国南方航空(集团)公司,CZ6900,凤凰国际机场,萧山国际机场,15:25,18:10,319,0,135日
"",SYX,HGH,中国南方航空(集团)公司,CZ6484,凤凰国际机场,萧山国际机场,15:30,18:25,319,0,123456日
"",SYX,HGH,中国国际航空公司,CA1784,凤凰国际机场,萧山国际机场,21:10,23:50,319,0,123456日
"",SYX,HRB,中国南方航空(集团)公司,CZ6761,凤凰国际机场,太平机场,07:20,15:00,321,0,123456日
"",SYX,HRB,中国南方航空(集团)公司,CZ3735,凤凰国际机场,太平机场,08:00,14:50,733,0,36
"",SYX,HRB,四川航空股份有限公司,3U8825,凤凰国际机场,太平机场,09:00,15:15,320,0,123456日
"",SYX,HRB,中国南方航空(集团)公司,CZ6359,凤凰国际机场,太平机场,10:00,16:00,733,0,123456日
"",SYX,HRB,中国南方航空(集团)公司,CZ6272,凤凰国际机场,太平机场,16:20,22:40,320,0,135
"",SYX,HRB,中国南方航空(集团)公司,CZ6278,凤凰国际机场,太平机场,16:30,22:40,320,0,246日
"",SYX,KMG,海航集团祥鹏航空公司,8L9982,凤凰国际机场,巫家坝国际机场,16:30,18:30,737,0,123456日
"",SYX,KWE,四川航空股份有限公司,3U8727,凤凰国际机场,龙洞堡机场,08:05,09:50,319,0,13456日
"",SYX,KWL,中国南方航空(集团)公司,CZ6400,凤凰国际机场,两江国际机场,08:00,09:30,733,0,123456日
"",SYX,LHW,四川航空股份有限公司,3U8791,凤凰国际机场,中川机场,08:10,11:30,320,0,123456日
"",SYX,NGB,中国南方航空(集团)公司,CZ6761,凤凰国际机场,栎社机场,07:20,10:10,321,0,123456日
"",SYX,SHA,中国南方航空(集团)公司,CZ6755,凤凰国际机场,浦东国际机场,07:45,12:10,320,0,1246
"",SYX,SHA,中国南方航空(集团)公司,CZ6751,凤凰国际机场,浦东国际机场,07:45,12:10,320,0,35日
"",SYX,SHA,中国南方航空(集团)公司,CZ6753,凤凰国际机场,浦东国际机场,09:00,11:45,320,0,123456日
"",SYX,SHA,中国南方航空(集团)公司,CZ3835,凤凰国际机场,虹桥国际机场,14:30,17:00,320,0,123456日
"",SYX,SHA,中国南方航空(集团)公司,CZ6781,凤凰国际机场,浦东国际机场,17:10,19:55,320,0,123456日
"",SYX,SHE,中国南方航空(集团)公司,CZ6761,凤凰国际机场,桃仙机场,07:20,13:10,321,0,123456日
"",SYX,SHE,中国南方航空(集团)公司,CZ6484,凤凰国际机场,桃仙机场,15:30,21:30,319,0,123456日
"",SYX,SHE,中国南方航空(集团)公司,CZ6478,凤凰国际机场,桃仙机场,17:30,23:00,319,0,5日
"",SYX,SIA,中国南方航空(集团)公司,CZ6988,凤凰国际机场,咸阳机场,09:00,12:05,73G,0,123456日
"",SYX,SJW,中国南方航空(集团)公司,CZ6272,凤凰国际机场,正定国际机场,16:20,20:10,320,0,135
"",SYX,SZX,中国南方航空(集团)公司,CZ6755,凤凰国际机场,宝安国际机场,07:45,09:00,320,0,1246
"",SYX,SZX,中国南方航空(集团)公司,CZ6751,凤凰国际机场,宝安国际机场,07:45,09:00,320,0,35日
"",SYX,SZX,中国南方航空(集团)公司,CZ6757,凤凰国际机场,宝安国际机场,08:00,09:10,JET,0,123456日
"",SYX,SZX,中国南方航空(集团)公司,CZ6704,凤凰国际机场,宝安国际机场,10:40,11:55,320,0,123456日
"",SYX,TAO,中国国际航空公司,CA4616,凤凰国际机场,流亭机场,15:05,20:10,733,0,136
"",SYX,TAO,中国国际航空公司,CA4832,凤凰国际机场,流亭机场,15:45,20:50,733,0,123456日
"",SYX,TNA,中国国际航空公司,CA1178,凤凰国际机场,遥墙机场,13:20,18:00,733,0,123456日
"",SYX,TNA,中国国际航空公司,CA4950,凤凰国际机场,遥墙机场,22:40,01:45,733,0,2346日
"",SYX,TSN,奥凯航空,BK2832,凤凰国际机场,滨海国际机场,19:00,23:40,738,0,123456日
"",SYX,TSN,奥凯航空,BK2828,凤凰国际机场,滨海国际机场,22:45,01:55,738,0,135日
"",SYX,TYN,中国南方航空(集团)公司,CZ6759,凤凰国际机场,太原武宿机场,12:10,18:15,320,0,1345日
"",SYX,TYN,中国南方航空(集团)公司,CZ6984,凤凰国际机场,太原武宿机场,16:45,20:00,73G,0,135日
"",SYX,URC,四川航空股份有限公司,3U8791,凤凰国际机场,地窝堡国际机场,08:10,15:00,320,0,123456日
"",SYX,URC,中国南方航空(集团)公司,CZ6988,凤凰国际机场,地窝堡国际机场,09:00,16:20,73G,0,123456日
"",SYX,URC,中国南方航空(集团)公司,CZ6984,凤凰国际机场,地窝堡国际机场,16:45,00:15,73G,0,135日
"",SYX,WNZ,四川航空股份有限公司,3U8825,凤凰国际机场,永强机场,09:00,11:20,320,0,123456日
"",SYX,WUH,中国南方航空(集团)公司,CZ6278,凤凰国际机场,天河机场,16:30,18:50,320,0,246日
"",SYX,WUH,中国南方航空(集团)公司,CZ6608,凤凰国际机场,天河机场,23:55,01:55,738,0,135日
"",SYX,XMN,中国国际航空公司,CA4832,凤凰国际机场,高崎国际机场,15:45,17:45,733,0,123456日
"",SYX,ZUH,中国南方航空(集团)公司,CZ6846,凤凰国际机场,三灶机场,08:30,09:30,320,0,123456日
"",SYX,ZUH,奥凯航空,BK2832,凤凰国际机场,三灶机场,19:00,20:00,738,0,123456日
"",SZX,BJS,中国南方航空(集团)公司,CZ3151,宝安国际机场,首都国际机场,08:30,11:25,333,0,123456日
"",SZX,BJS,中国国际航空公司,CA1306,宝安国际机场,首都国际机场,09:10,12:00,330,0,123456日
"",SZX,BJS,中国国际航空公司,CA1308,宝安国际机场,首都国际机场,11:00,14:00,777,0,123456日
"",SZX,BJS,中国南方航空(集团)公司,CZ3159,宝安国际机场,首都国际机场,11:30,14:30,320,0,123456日
"",SZX,BJS,中国国际航空公司,CA1338,宝安国际机场,首都国际机场,13:05,16:00,321,0,123456日
"",SZX,BJS,中国国际航空公司,CA1368,宝安国际机场,首都国际机场,14:05,17:00,321,0,123456日
"",SZX,BJS,中国南方航空(集团)公司,CZ3189,宝安国际机场,首都国际机场,15:30,18:30,333,0,123456日
"",SZX,BJS,中国国际航空公司,CA1314,宝安国际机场,首都国际机场,15:55,19:00,JET,0,23456
"",SZX,BJS,中国南方航空(集团)公司,CZ3191,宝安国际机场,首都国际机场,17:30,20:30,333,0,123456日
"",SZX,BJS,中国国际航空公司,CA1398,宝安国际机场,首都国际机场,19:05,22:00,32M,0,123456日
"",SZX,BJS,中国南方航空(集团)公司,CZ3155,宝安国际机场,首都国际机场,19:30,22:30,333,0,123456日
"",SZX,BJS,中国国际航空公司,CA1358,宝安国际机场,首都国际机场,20:00,23:00,JET,0,123456日
"",SZX,CGD,中国南方航空(集团)公司,CZ2511,宝安国际机场,桃花源机场,16:00,17:15,320,0,123456日
"",SZX,CGO,中国南方航空(集团)公司,CZ3989,宝安国际机场,新郑机场,08:40,10:40,320,0,12346日
"",SZX,CGO,中国南方航空(集团)公司,CZ3974,宝安国际机场,新郑机场,21:20,23:20,738,0,123456日
"",SZX,CGQ,中国南方航空(集团)公司,CZ3721,宝安国际机场,长春龙嘉国际机场,11:50,17:10,320,0,123456日
"",SZX,CGQ,中国南方航空(集团)公司,CZ6358,宝安国际机场,长春龙嘉国际机场,15:45,21:25,JET,0,123456日
"",SZX,CGQ,中国南方航空(集团)公司,CZ3677,宝安国际机场,长春龙嘉国际机场,18:10,22:50,319,0,123456日
"",SZX,CKG,中国南方航空(集团)公司,CZ3465,宝安国际机场,江北国际机场,08:35,10:45,320,0,123456日
"",SZX,CKG,中国国际航空公司,CA4370,宝安国际机场,江北国际机场,10:25,12:30,738,0,123456日
"",SZX,CKG,四川航空股份有限公司,3U8782,宝安国际机场,江北国际机场,10:35,12:30,320,0,123456日
"",SZX,CKG,中国国际航空公司,CA4344,宝安国际机场,江北国际机场,11:50,13:45,738,0,123456日
"",SZX,CKG,中国南方航空(集团)公司,CZ3455,宝安国际机场,江北国际机场,14:15,16:10,320,0,123456日
"",SZX,CKG,四川航空股份有限公司,3U8784,宝安国际机场,江北国际机场,15:50,18:00,320,0,123456日
"",SZX,CKG,中国南方航空(集团)公司,CZ3317,宝安国际机场,江北国际机场,18:35,20:25,319,0,1
"",SZX,CKG,中国国际航空公司,CA4346,宝安国际机场,江北国际机场,22:15,00:10,JET,0,123456日
"",SZX,CKG,四川航空股份有限公司,3U8788,宝安国际机场,江北国际机场,22:20,00:10,320,0,123456日
"",SZX,CSX,中国南方航空(集团)公司,CZ3319,宝安国际机场,黄花机场,07:45,08:55,320,0,123456日
"",SZX,CSX,中国南方航空(集团)公司,CZ3390,宝安国际机场,黄花机场,10:00,11:05,320,0,123456日
"",SZX,CSX,中国南方航空(集团)公司,CZ3776,宝安国际机场,黄花机场,16:25,17:40,757,0,123456日
"",SZX,CSX,中国南方航空(集团)公司,CZ3744,宝安国际机场,黄花机场,17:15,18:25,M90,0,123456日
"",SZX,CSX,中国南方航空(集团)公司,CZ3987,宝安国际机场,黄花机场,19:10,20:20,319,0,123456日
"",SZX,CSX,中国南方航空(集团)公司,CZ3997,宝安国际机场,黄花机场,21:00,22:00,320,0,123456日
"",SZX,CTU,中国南方航空(集团)公司,CZ3457,宝安国际机场,双流国际机场,08:05,10:20,319,0,123456日
